file,path,expected,found,text_ok,misdecode,dup,ms,tags
sw_damaged-0.3_dirty-0.4_1,2stage,1,1,1,0,0,1.841,damaged=0.3;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.35_dirty-0.4_1,2stage,1,1,1,0,0,1.844,damaged=0.35;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.4_dirty-0.4_1,2stage,1,1,1,0,0,1.955,damaged=0.4;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.45_dirty-0.4_1,2stage,1,1,1,0,0,1.656,damaged=0.45;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.5_dirty-0.4_1,2stage,1,1,1,0,0,1.960,damaged=0.5;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.55_dirty-0.4_1,2stage,1,1,1,0,0,4.712,damaged=0.55;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.6_dirty-0.4_1,2stage,1,1,1,0,0,1.800,damaged=0.6;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.65_dirty-0.4_1,2stage,1,1,1,0,0,1.765,damaged=0.65;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.7_dirty-0.4_1,2stage,1,1,1,0,0,1.749,damaged=0.7;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.75_dirty-0.4_1,2stage,1,1,1,0,0,19.574,damaged=0.75;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.8_dirty-0.4_1,2stage,1,1,1,0,0,40.194,damaged=0.8;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.85_dirty-0.4_1,2stage,1,1,1,0,0,36.291,damaged=0.85;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.9_dirty-0.4_1,2stage,1,1,1,0,0,1.729,damaged=0.9;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0.95_dirty-0.4_1,2stage,1,1,1,0,0,1.599,damaged=0.95;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-1_dirty-0.4_1,2stage,1,1,1,0,0,23.451,damaged=1;dirty=0.4;sym-CODABAR;img-ok
sw_damaged-0_dirty-0.45_1,2stage,1,1,1,0,0,1.713,damaged=0;dirty=0.45;sym-CODABAR;img-ok
sw_damaged-0.05_dirty-0.45_1,2stage,1,1,1,0,0,1.839,damaged=0.05;dirty=0.45;sym-CODABAR;img-ok
sw_damaged-0.1_dirty-0.45_1,2stage,1,1,1,0,0,1.686,damaged=0.1;dirty=0.45;sym-CODABAR;img-ok
sw_damaged-0.15_dirty-0.45_1,2stage,1,1,1,0,0,1.840,damaged=0.15;dirty=0.45;sym-CODABAR;img-ok
sw_damaged-0.2_dirty-0.45_1,2stage,1,1,1,0,0,1.840,damaged=0.2;dirty=0.45;sym-CODABAR;img-ok
sw_damaged-0.25_dirty-0.45_1,2stage,1,1,1,0,0,1.976,damaged=0.25;dirty=0.45;sym-CODABAR;img-ok
sw_damaged-0.3_dirty-0.45_1,2stage,1,1,1,0,0,1.868,damaged=0.3;dirty=0.45;sym-CODABAR;img-ok
sw_damaged-0.35_dirty-0.45_1,2stage,1,1,1,0,0,1.856,damaged=0.35;dirty=0.45;sym-CODABAR;img-ok
sw_damaged-0.4_dirty-0.45_1,2stage,1,1,1,0,0,1.742,damaged=0.4;dirty=0.45;sym-CODABAR;img-ok
sw_damaged-0.45_dirty-0.45_1,2stage,1,1,1,0,0,1.796,damaged=0.45;dirty=0.45;sym-CODABAR;img-ok
sw_damaged-0.5_dirty-0.45_1,2stage,1,1,1,0,0,2.608,damaged=0.5;dirty=0.45;sym-CODABAR;img-ok
sw_damaged-0.55_dirty-0.45_1,2stage,1,1,1,0,0,1.898,damaged=0.55;dirty=0.45;sym-CODABAR;img-ok
sw_damaged-0.6_dirty-0.45_1,2stage,1,1,1,0,0,1.923,damaged=0.6;dirty=0.45;sym-CODABAR;img-ok
